42417,csj,开屏,开屏-splash,ads250new2,,随手二维码扫描-splash-new2-250new2w,目标价,,250,优量汇,1211259284,开屏,,SDK,,,"[""FLASH_IMAGE_V"",""FLASH_VIDEO_V""]",FLASH,,,,,,
42417,csj,开屏,开屏-splash,ads200new2,,随手二维码扫描-splash-new2-200new2w,目标价,,200,优量汇,1211259284,开屏,,SDK,,,"[""FLASH_IMAGE_V"",""FLASH_VIDEO_V""]",FLASH,,,,,,splash_waterfall_c
42417,csj,开屏,开屏-splash,ads150new2,,随手二维码扫描-splash-new2-150new2w,目标价,,150,优量汇,1211259284,开屏,,SDK,,,"[""FLASH_IMAGE_V"",""FLASH_VIDEO_V""]",FLASH,,,,,,splash_waterfall_c
42417,csj,开屏,开屏-splash,ads100new2,,随手二维码扫描-splash-new2-100new2w,目标价,,100,优量汇,1211259284,开屏,,SDK,,,"[""FLASH_IMAGE_V"",""FLASH_VIDEO_V""]",FLASH,,,,,,splash_waterfall_c
42417,csj,开屏,开屏-splash,ads75new2,,随手二维码扫描-splash-new2-75new2w,目标价,,75,优量汇,1211259284,开屏,,SDK,,,"[""FLASH_IMAGE_V"",""FLASH_VIDEO_V""]",FLASH,,,,,,splash_waterfall_c
42417,csj,开屏,开屏-splash,ads50new2,,随手二维码扫描-splash-new2-50new2w,目标价,,50,优量汇,1211259284,开屏,,SDK,,,"[""FLASH_IMAGE_V"",""FLASH_VIDEO_V""]",FLASH,,,,,,splash_waterfall_c
42417,csj,开屏,开屏-splash,ads25new2,,随手二维码扫描-splash-new2-25new2w,目标价,,25,优量汇,1211259284,开屏,,SDK,,,"[""FLASH_IMAGE_V"",""FLASH_VIDEO_V""]",FLASH,,,,,,splash_waterfall_c
42417,csj,开屏,开屏-splash,adsbase,,随手二维码扫描-splash-new2-base,默认底价,,,优量汇,1211259284,开屏,,SDK,,,"[""FLASH_IMAGE_V"",""FLASH_VIDEO_V""]",FLASH,,,,,,splash_waterfall_c
42417,csj,普通插屏/模板,插屏-plaque,adsbponlybid,,随手二维码扫描-halfplaque-bid,实时竞价,客户端竞价,,优量汇,1211259284,插屏,模板渲染,SDK,"16_9_image,16_9_video",["INLINE_V"],"[""VIDEO"",""IMAGE""]",,,,,,,plaque_waterfall_halfplaque_only2
42417,csj,普通插屏/模板,插屏-plaque,adsbponlybid50,,随手二维码扫描-halfplaque-bid50,实时竞价,客户端竞价,,优量汇,1211259284,插屏,模板渲染,SDK,"16_9_image,16_9_video",["INLINE_V"],"[""VIDEO"",""IMAGE""]",,,,,,,plaque_waterfall_halfplaque_only2
42417,csj,普通插屏/模板,插屏-plaque,adsbponly500,,随手二维码扫描-halfplaque-500,目标价,,500,优量汇,1211259284,插屏,模板渲染,SDK,"16_9_image,16_9_video",["INLINE_V"],"[""VIDEO"",""IMAGE""]",,,,,,,plaque_waterfall_halfplaque_only2
42417,csj,普通插屏/模板,插屏-plaque,adsbponly350,,随手二维码扫描-halfplaque-350,目标价,,350,优量汇,1211259284,插屏,模板渲染,SDK,"16_9_image,16_9_video",["INLINE_V"],"[""VIDEO"",""IMAGE""]",,,,,,,plaque_waterfall_halfplaque_only2
42417,csj,普通插屏/模板,插屏-plaque,adsbponly300,,随手二维码扫描-halfplaque-300,目标价,,300,优量汇,1211259284,插屏,模板渲染,SDK,"16_9_image,16_9_video",["INLINE_V"],"[""VIDEO"",""IMAGE""]",,,,,,,plaque_waterfall_halfplaque_only2
42417,csj,普通插屏/模板,插屏-plaque,adsbponly250,,随手二维码扫描-halfplaque-250,目标价,,250,优量汇,1211259284,插屏,模板渲染,SDK,"16_9_image,16_9_video",["INLINE_V"],"[""VIDEO"",""IMAGE""]",,,,,,,plaque_waterfall_halfplaque_only2
42417,csj,普通插屏/模板,插屏-plaque,adsbponly200,,随手二维码扫描-halfplaque-200,目标价,,200,优量汇,1211259284,插屏,模板渲染,SDK,"16_9_image,16_9_video",["INLINE_V"],"[""VIDEO"",""IMAGE""]",,,,,,,plaque_waterfall_halfplaque_only2
42417,csj,普通插屏/模板,插屏-plaque,adsbponly150,,随手二维码扫描-halfplaque-150,目标价,,150,优量汇,1211259284,插屏,模板渲染,SDK,"16_9_image,16_9_video",["INLINE_V"],"[""VIDEO"",""IMAGE""]",,,,,,,plaque_waterfall_halfplaque_only2
42417,csj,普通插屏/模板,插屏-plaque,adsbponly100,,随手二维码扫描-halfplaque-100,目标价,,100,优量汇,1211259284,插屏,模板渲染,SDK,"16_9_image,16_9_video",["INLINE_V"],"[""VIDEO"",""IMAGE""]",,,,,,,plaque_waterfall_halfplaque_only2
42417,csj,普通插屏/模板,插屏-plaque,adsbponly50,,随手二维码扫描-halfplaque-50,目标价,,50,优量汇,1211259284,插屏,模板渲染,SDK,"16_9_image,16_9_video",["INLINE_V"],"[""VIDEO"",""IMAGE""]",,,,,,,plaque_waterfall_halfplaque_only2
42417,csj,普通插屏/模板,插屏-plaque,adsbponly25,,随手二维码扫描-halfplaque-25,目标价,,25,优量汇,1211259284,插屏,模板渲染,SDK,"16_9_image,16_9_video",["INLINE_V"],"[""VIDEO"",""IMAGE""]",,,,,,,plaque_waterfall_halfplaque_only2
42417,csj,普通插屏/模板,插屏-plaque,adsbponlybase,,随手二维码扫描-halfplaque-base,默认底价,,,优量汇,1211259284,插屏,模板渲染,SDK,"16_9_image,16_9_video",["INLINE_V"],"[""VIDEO"",""IMAGE""]",,,,,,,plaque_waterfall_halfplaque_only2
